timecode,1S,2S,3S,1S,2S,3S,3SM,3SF,3PM,3PF
IND-PR,feins,feins,feint,feins,feins,feint,,,,
IND-IM,feignais,feignais,feignait,feignais,feignais,feignait,,,,
IND-FS,feindrai,feindras,feindra,feindrai,feindras,feindra,,,,
IND-PS,feignis,feignis,feignit,feignis,feignis,feignit,,,,
SUB-PR,feigne,feignes,feigne,feigne,feignes,feigne,,,,
SUB-IM,feignisse,feignisses,feign̨t,feignisse,feignisses,feign̨t,,,,
CON-PR,feindrais,feindrais,feindrait,feindrais,feindrais,feindrait,,,,
IMP-PR,,feins,,,feins,,,,,
PAR-PR,,,feignant,,,feignant,,,,
