1S,2S,3S,1P,2P,3P,1SM,2SM,3SM,1PM,2PM,3PM,1SF,2SF,3SF,1PF,2PF,3PF
indicatif présent:prévois,prévois,prévoit,prévoyons,prévoyez,prévoient,,,,,,,,,,,,
indicatif imparfait:prévoyais,prévoyais,prévoyait,prévoyions,prévoyiez,prévoyaient,,,,,,,,,,,,
indicatif futur simple:prévoirai,prévoiras,prévoira,prévoirons,prévoirez,prévoiront,,,,,,,,,,,,
indicatif passé simple:prévis,prévis,prévit,prévîmes,prévîtes,prévirent,,,,,,,,,,,,
subjonctif présent:prévoie,prévoies,prévoie,prévoyions,prévoyiez,prévoient,,,,,,,,,,,,
subjonctif imparfait:prévisse,prévisses,prévît,prévissions,prévissiez,prévissent,,,,,,,,,,,,
conditionnel présent:prévoirais,prévoirais,prévoirait,prévoirions,prévoiriez,prévoiraient,,,,,,,,,,,,
impératif présent:,prévois,,prévoyons,prévoyez,,,,,,,,,,,,,
participe présent:,,prévoyant,,,,,,,,,,,,,,,
