1S,2S,3S,1P,2P,3P,1SM,2SM,3SM,1PM,2PM,3PM,1SF,2SF,3SF,1PF,2PF,3PF
indicatif présent:satisfais,satisfais,satisfait,satisfaisons,satisfaites,satisfont,,,,,,,,,,,,
indicatif imparfait:satisfaisais,satisfaisais,satisfaisait,satisfaisions,satisfaisiez,satisfaisaient,,,,,,,,,,,,
indicatif futur simple:satisferai,satisferas,satisfera,satisferons,satisferez,satisferont,,,,,,,,,,,,
indicatif passé simple:satisfis,satisfis,satisfit,satisfîmes,satisfîtes,satisfirent,,,,,,,,,,,,
subjonctif présent:satisfasse,satisfasses,satisfasse,satisfassions,satisfassiez,satisfassent,,,,,,,,,,,,
subjonctif imparfait:satisfisse,satisfisses,satisfÃ®t,satisfissions,satisfissiez,satisfissent,,,,,,,,,,,,
conditionnel présent:satisferais,satisferais,satisferait,satisferions,satisferiez,satisferaient,,,,,,,,,,,,
impératif présent:,satisfais,,satisfaisons,satisfaites,,,,,,,,,,,,,
participe présent:,,satisfaisant,,,,,,,,,,,,,,,
