1S,2S,3S,1P,2P,3P,1SM,2SM,3SM,1PM,2PM,3PM,1SF,2SF,3SF,1PF,2PF,3PF
indicatif présent:retiens,retiens,retient,retenons,retenez,retiennent,,,,,,,,,,,,
indicatif imparfait:retenais,retenais,retenait,retenions,reteniez,retenaient,,,,,,,,,,,,
indicatif futur simple:retiendrai,retiendras,retiendra,retiendrons,retiendrez,retiendront,,,,,,,,,,,,
indicatif passé simple:retins,retins,retint,retînmes,retîntes,retinrent,,,,,,,,,,,,
subjonctif présent:retienne,retiennes,retienne,retenions,reteniez,retiennent,,,,,,,,,,,,
subjonctif imparfait:retinsse,retinsses,retÃ®nt,retinssions,retinssiez,retinssent,,,,,,,,,,,,
conditionnel présent:retiendrais,retiendrais,retiendrait,retiendrions,retiendriez,retiendraient,,,,,,,,,,,,
impératif présent:,retiens,,retenons,retenez,,,,,,,,,,,,,
participe présent:,,retenant,,,,,,,,,,,,,,,
