1S,2S,3S,1P,2P,3P,1SM,2SM,3SM,1PM,2PM,3PM,1SF,2SF,3SF,1PF,2PF,3PF
indicatif présent:adjoins,adjoins,adjoint,adjoignons,adjoignez,adjoignent,,,,,,,,,,,,
indicatif imparfait:adjoignais,adjoignais,adjoignait,adjoignions,adjoigniez,adjoignaient,,,,,,,,,,,,
indicatif futur simple:adjoindrai,adjoindras,adjoindra,adjoindrons,adjoindrez,adjoindront,,,,,,,,,,,,
indicatif passé simple:adjoignis,adjoignis,adjoignit,adjoignîmes,adjoignîtes,adjoignirent,,,,,,,,,,,,
subjonctif présent:adjoigne,adjoignes,adjoigne,adjoignions,adjoigniez,adjoignent,,,,,,,,,,,,
subjonctif imparfait:adjoignisse,adjoignisses,adjoignÃ®t,adjoignissions,adjoignissiez,adjoignissent,,,,,,,,,,,,
conditionnel présent:adjoindrais,adjoindrais,adjoindrait,adjoindrions,adjoindriez,adjoindraient,,,,,,,,,,,,
impératif présent:,adjoins,,adjoignons,adjoignez,,,,,,,,,,,,,
participe présent:,,adjoignant,,,,,,,,,,,,,,,
