1S,2S,3S,1P,2P,3P,1SM,2SM,3SM,1PM,2PM,3PM,1SF,2SF,3SF,1PF,2PF,3PF
indicatif présent:retraduis,retraduis,retraduit,retraduisons,retraduisez,retraduisent,,,,,,,,,,,,
indicatif imparfait:retraduisais,retraduisais,retraduisait,retraduisions,retraduisiez,retraduisaient,,,,,,,,,,,,
indicatif futur simple:retraduirai,retraduiras,retraduira,retraduirons,retraduirez,retraduiront,,,,,,,,,,,,
indicatif passé simple:retraduisis,retraduisis,retraduisit,retraduisîmes,retraduisîtes,retraduisirent,,,,,,,,,,,,
subjonctif présent:retraduise,retraduises,retraduise,retraduisions,retraduisiez,retraduisent,,,,,,,,,,,,
subjonctif imparfait:retraduisisse,retraduisisses,retraduisÃ®t,retraduisissions,retraduisissiez,retraduisissent,,,,,,,,,,,,
conditionnel présent:retraduirais,retraduirais,retraduirait,retraduirions,retraduiriez,retraduiraient,,,,,,,,,,,,
impératif présent:,retraduis,,retraduisons,retraduisez,,,,,,,,,,,,,
participe présent:,,retraduisant,,,,,,,,,,,,,,,
