1S,2S,3S,1P,2P,3P,1SM,2SM,3SM,1PM,2PM,3PM,1SF,2SF,3SF,1PF,2PF,3PF
indicatif présent:forfais,forfais,forfait,forfaisons,forfaites,forfont,,,,,,,,,,,,
indicatif imparfait:forfaisais,forfaisais,forfaisait,forfaisions,forfaisiez,forfaisaient,,,,,,,,,,,,
indicatif futur simple:forferai,forferas,forfera,forferons,forferez,forferont,,,,,,,,,,,,
indicatif passé simple:forfis,forfis,forfit,forfîmes,forfîtes,forfirent,,,,,,,,,,,,
subjonctif présent:forfasse,forfasses,forfasse,forfassions,forfassiez,forfassent,,,,,,,,,,,,
subjonctif imparfait:forfisse,forfisses,forfÃ®t,forfissions,forfissiez,forfissent,,,,,,,,,,,,
conditionnel présent:forferais,forferais,forferait,forferions,forferiez,forferaient,,,,,,,,,,,,
impératif présent:,forfais,,forfaisons,forfaites,,,,,,,,,,,,,
participe présent:,,forfaisant,,,,,,,,,,,,,,,
