1S,2S,3S,1P,2P,3P,1SM,2SM,3SM,1PM,2PM,3PM,1SF,2SF,3SF,1PF,2PF,3PF
indicatif présent:ouvre,ouvres,ouvre,ouvrons,ouvrez,ouvrent,,,,,,,,,,,,
indicatif imparfait:ouvrais,ouvrais,ouvrait,ouvrions,ouvriez,ouvraient,,,,,,,,,,,,
indicatif futur simple:ouvrirai,ouvriras,ouvrira,ouvrirons,ouvrirez,ouvriront,,,,,,,,,,,,
indicatif passé simple:ouvris,ouvris,ouvrit,ouvrîmes,ouvrîtes,ouvrirent,,,,,,,,,,,,
subjonctif présent:ouvre,ouvres,ouvre,ouvrions,ouvriez,ouvrent,,,,,,,,,,,,
subjonctif imparfait:ouvrisse,ouvrisses,ouvrÃ®t,ouvrissions,ouvrissiez,ouvrissent,,,,,,,,,,,,
conditionnel présent:ouvrirais,ouvrirais,ouvrirait,ouvririons,ouvririez,ouvriraient,,,,,,,,,,,,
impératif présent:,ouvre,,ouvrons,ouvrez,,,,,,,,,,,,,
participe présent:,,ouvrant,,,,,,,,,,,,,,,
