1S,2S,3S,1P,2P,3P,1SM,2SM,3SM,1PM,2PM,3PM,1SF,2SF,3SF,1PF,2PF,3PF
indicatif présent:réélis,réélis,réélit,réélisons,réélisez,réélisent,,,,,,,,,,,,
indicatif imparfait:réélisais,réélisais,réélisait,réélisions,réélisiez,réélisaient,,,,,,,,,,,,
indicatif futur simple:réélirai,rééliras,réélira,réélirons,réélirez,rééliront,,,,,,,,,,,,
indicatif passé simple:réélus,réélus,réélut,réélûmes,réélûtes,réélurent,,,,,,,,,,,,
subjonctif présent:réélise,réélises,réélise,réélisions,réélisiez,réélisent,,,,,,,,,,,,
subjonctif imparfait:réélusse,réélusses,réélût,réélussions,réélussiez,réélussent,,,,,,,,,,,,
conditionnel présent:réélirais,réélirais,réélirait,réélirions,rééliriez,rééliraient,,,,,,,,,,,,
impératif présent:,réélis,,réélisons,réélisez,,,,,,,,,,,,,
participe présent:,,réélisant,,,,,,,,,,,,,,,
