1S,2S,3S,1P,2P,3P,1SM,2SM,3SM,1PM,2PM,3PM,1SF,2SF,3SF,1PF,2PF,3PF
indicatif présent:convaincs,convaincs,convainc,convainquons,convainquez,convainquent,,,,,,,,,,,,
indicatif imparfait:convainquais,convainquais,convainquait,convainquions,convainquiez,convainquaient,,,,,,,,,,,,
indicatif futur simple:convaincrai,convaincras,convaincra,convaincrons,convaincrez,convaincront,,,,,,,,,,,,
indicatif passé simple:convainquis,convainquis,convainquit,convainquîmes,convainquîtes,convainquirent,,,,,,,,,,,,
subjonctif présent:convainque,convainques,convainque,convainquions,convainquiez,convainquent,,,,,,,,,,,,
subjonctif imparfait:convainquisse,convainquisses,convainquÃ®t,convainquissions,convainquissiez,convainquissent,,,,,,,,,,,,
conditionnel présent:convaincrais,convaincrais,convaincrait,convaincrions,convaincriez,convaincraient,,,,,,,,,,,,
impératif présent:,convaincs,,convainquons,convainquez,,,,,,,,,,,,,
participe présent:,,convainquant,,,,,,,,,,,,,,,
