1S,2S,3S,1P,2P,3P,1SM,2SM,3SM,1PM,2PM,3PM,1SF,2SF,3SF,1PF,2PF,3PF
indicatif présent:revois,revois,revoit,revoyons,revoyez,revoient,,,,,,,,,,,,
indicatif imparfait:revoyais,revoyais,revoyait,revoyions,revoyiez,revoyaient,,,,,,,,,,,,
indicatif futur simple:reverrai,reverras,reverra,reverrons,reverrez,reverront,,,,,,,,,,,,
indicatif passé simple:revis,revis,revit,revîmes,revîtes,revirent,,,,,,,,,,,,
subjonctif présent:revoie,revoies,revoie,revoyions,revoyiez,revoient,,,,,,,,,,,,
subjonctif imparfait:revisse,revisses,revÃ®t,revissions,revissiez,revissent,,,,,,,,,,,,
conditionnel présent:reverrais,reverrais,reverrait,reverrions,reverriez,reverraient,,,,,,,,,,,,
impératif présent:,revois,,revoyons,revoyez,,,,,,,,,,,,,
participe présent:,,revoyant,,,,,,,,,,,,,,,
