timecode,1S,2S,3S,1S,2S,3S,3SM,3SF,3PM,3PF
IND-PR,embats,embats,,embats,embats,,,,,
IND-IM,embattais,embattais,embattait,embattais,embattais,embattait,,,,
IND-FS,embattrai,embattras,embattra,embattrai,embattras,embattra,,,,
IND-PS,embattis,embattis,embattit,embattis,embattis,embattit,,,,
SUB-PR,embatte,embattes,embatte,embatte,embattes,embatte,,,,
SUB-IM,embattisse,embattisses,embatt̨t,embattisse,embattisses,embatt̨t,,,,
CON-PR,embattrais,embattrais,embattrait,embattrais,embattrais,embattrait,,,,
IMP-PR,,embats,,,embats,,,,,
PAR-PR,,,embattant,,,embattant,,,,
