1S,2S,3S,1P,2P,3P,1SM,2SM,3SM,1PM,2PM,3PM,1SF,2SF,3SF,1PF,2PF,3PF
indicatif présent:deviens,deviens,devient,devenons,devenez,deviennent,,,,,,,,,,,,
indicatif imparfait:devenais,devenais,devenait,devenions,deveniez,devenaient,,,,,,,,,,,,
indicatif futur simple:deviendrai,deviendras,deviendra,deviendrons,deviendrez,deviendront,,,,,,,,,,,,
indicatif passé simple:devins,devins,devint,devînmes,devîntes,devinrent,,,,,,,,,,,,
subjonctif présent:devienne,deviennes,devienne,devenions,deveniez,deviennent,,,,,,,,,,,,
subjonctif imparfait:devinsse,devinsses,devÃ®nt,devinssions,devinssiez,devinssent,,,,,,,,,,,,
conditionnel présent:deviendrais,deviendrais,deviendrait,deviendrions,deviendriez,deviendraient,,,,,,,,,,,,
impératif présent:,deviens,,devenons,devenez,,,,,,,,,,,,,
participe présent:,,devenant,,,,,,,,,,,,,,,
