1S,2S,3S,1P,2P,3P,1SM,2SM,3SM,1PM,2PM,3PM,1SF,2SF,3SF,1PF,2PF,3PF
indicatif présent:distrais,distrais,distrait,distrayons,distrayez,distraient,,,,,,,,,,,,
indicatif imparfait:distrayais,distrayais,distrayait,distrayions,distrayiez,distrayaient,,,,,,,,,,,,
indicatif futur simple:distrairai,distrairas,distraira,distrairons,distrairez,distrairont,,,,,,,,,,,,
indicatif passé simple:,,,,,,,,,,,,,,,,,
subjonctif présent:distraie,distraies,distraie,distrayions,distrayiez,distraient,,,,,,,,,,,,
subjonctif imparfait:,,,,,,,,,,,,,,,,,
conditionnel présent:distrairais,distrairais,distrairait,distrairions,distrairiez,distrairaient,,,,,,,,,,,,
impératif présent:,distrais,,distrayons,distrayez,,,,,,,,,,,,,
participe présent:,,distrayant,,,,,,,,,,,,,,,
