timecode,1S,2S,3S,1S,2S,3S,3SM,3SF,3PM,3PF
IND-PR,prescris,prescris,prescrit,prescris,prescris,prescrit,,,,
IND-IM,prescrivais,prescrivais,prescrivait,prescrivais,prescrivais,prescrivait,,,,
IND-FS,prescrirai,prescriras,prescrira,prescrirai,prescriras,prescrira,,,,
IND-PS,prescrivis,prescrivis,prescrivit,prescrivis,prescrivis,prescrivit,,,,
SUB-PR,prescrive,prescrives,prescrive,prescrive,prescrives,prescrive,,,,
SUB-IM,prescrivisse,prescrivisses,prescriv̨t,prescrivisse,prescrivisses,prescriv̨t,,,,
CON-PR,prescrirais,prescrirais,prescrirait,prescrirais,prescrirais,prescrirait,,,,
IMP-PR,,prescris,,,prescris,,,,,
PAR-PR,,,prescrivant,,,prescrivant,,,,
