1S,2S,3S,1P,2P,3P,1SM,2SM,3SM,1PM,2PM,3PM,1SF,2SF,3SF,1PF,2PF,3PF
indicatif présent:veux,veux,veut,voulons,voulez,veulent,,,,,,,,,,,,
indicatif imparfait:voulais,voulais,voulait,voulions,vouliez,voulaient,,,,,,,,,,,,
indicatif futur simple:voudrai,voudras,voudra,voudrons,voudrez,voudront,,,,,,,,,,,,
indicatif passé simple:voulus,voulus,voulut,voulûmes,voulûtes,voulurent,,,,,,,,,,,,
subjonctif présent:veuille,veuilles,veuille,voulions,vouliez,veuillent,,,,,,,,,,,,
subjonctif imparfait:voulusse,voulusses,voulÃ»t,voulussions,voulussiez,voulussent,,,,,,,,,,,,
conditionnel présent:voudrais,voudrais,voudrait,voudrions,voudriez,voudraient,,,,,,,,,,,,
impératif présent:,veuille,,veuillons,veuillez,,,,,,,,,,,,,
participe présent:,,voulant,,,,,,,,,,,,,,,
