1S,2S,3S,1P,2P,3P,1SM,2SM,3SM,1PM,2PM,3PM,1SF,2SF,3SF,1PF,2PF,3PF
indicatif présent:accours,accours,accourt,accourons,accourez,accourent,,,,,,,,,,,,
indicatif imparfait:accourais,accourais,accourait,accourions,accouriez,accouraient,,,,,,,,,,,,
indicatif futur simple:accourrai,accourras,accourra,accourrons,accourrez,accourront,,,,,,,,,,,,
indicatif passé simple:accourus,accourus,accourut,accourûmes,accourûtes,accoururent,,,,,,,,,,,,
subjonctif présent:accoure,accoures,accoure,accourions,accouriez,accourent,,,,,,,,,,,,
subjonctif imparfait:accourusse,accourusses,accourÃ»t,accourussions,accourussiez,accourussent,,,,,,,,,,,,
conditionnel présent:accourrais,accourrais,accourrait,accourrions,accourriez,accourraient,,,,,,,,,,,,
impératif présent:,accours,,accourons,accourez,,,,,,,,,,,,,
participe présent:,,accourant,,,,,,,,,,,,,,,
