timecode,1S,2S,3S,1S,2S,3S,3SM,3SF,3PM,3PF
IND-PR,contreviens,contreviens,contrevient,contreviens,contreviens,contrevient,,,,
IND-IM,contrevenais,contrevenais,contrevenait,contrevenais,contrevenais,contrevenait,,,,
IND-FS,contreviendrai,contreviendras,contreviendra,contreviendrai,contreviendras,contreviendra,,,,
IND-PS,contrevins,contrevins,contrevint,contrevins,contrevins,contrevint,,,,
SUB-PR,contrevienne,contreviennes,contrevienne,contrevienne,contreviennes,contrevienne,,,,
SUB-IM,contrevinsse,contrevinsses,contrev̨nt,contrevinsse,contrevinsses,contrev̨nt,,,,
CON-PR,contreviendrais,contreviendrais,contreviendrait,contreviendrais,contreviendrais,contreviendrait,,,,
IMP-PR,,contreviens,,,contreviens,,,,,
PAR-PR,,,contrevenant,,,contrevenant,,,,
