1S,2S,3S,1P,2P,3P,1SM,2SM,3SM,1PM,2PM,3PM,1SF,2SF,3SF,1PF,2PF,3PF
indicatif présent:subviens,subviens,subvient,subvenons,subvenez,subviennent,,,,,,,,,,,,
indicatif imparfait:subvenais,subvenais,subvenait,subvenions,subveniez,subvenaient,,,,,,,,,,,,
indicatif futur simple:subviendrai,subviendras,subviendra,subviendrons,subviendrez,subviendront,,,,,,,,,,,,
indicatif passé simple:subvins,subvins,subvint,subvînmes,subvîntes,subvinrent,,,,,,,,,,,,
subjonctif présent:subvienne,subviennes,subvienne,subvenions,subveniez,subviennent,,,,,,,,,,,,
subjonctif imparfait:subvinsse,subvinsses,subvÃ®nt,subvinssions,subvinssiez,subvinssent,,,,,,,,,,,,
conditionnel présent:subviendrais,subviendrais,subviendrait,subviendrions,subviendriez,subviendraient,,,,,,,,,,,,
impératif présent:,subviens,,subvenons,subvenez,,,,,,,,,,,,,
participe présent:,,subvenant,,,,,,,,,,,,,,,
