timecode,1S,2S,3S,1S,2S,3S,3SM,3SF,3PM,3PF
IND-PR,redis,redis,redit,redis,redis,redit,,,,
IND-IM,redisais,redisais,redisait,redisais,redisais,redisait,,,,
IND-FS,redirai,rediras,redira,redirai,rediras,redira,,,,
IND-PS,redis,redis,redit,redis,redis,redit,,,,
SUB-PR,redise,redises,redise,redise,redises,redise,,,,
SUB-IM,redisse,redisses,red̨t,redisse,redisses,red̨t,,,,
CON-PR,redirais,redirais,redirait,redirais,redirais,redirait,,,,
IMP-PR,,redis,,,redis,,,,,
PAR-PR,,,redisant,,,redisant,,,,
