1S,2S,3S,1P,2P,3P,1SM,2SM,3SM,1PM,2PM,3PM,1SF,2SF,3SF,1PF,2PF,3PF
indicatif présent:déplais,déplais,déplaît,déplaisons,déplaisez,déplaisent,,,,,,,,,,,,
indicatif imparfait:déplaisais,déplaisais,déplaisait,déplaisions,déplaisiez,déplaisaient,,,,,,,,,,,,
indicatif futur simple:déplairai,déplairas,déplaira,déplairons,déplairez,déplairont,,,,,,,,,,,,
indicatif passé simple:déplus,déplus,déplut,déplûmes,déplûtes,déplurent,,,,,,,,,,,,
subjonctif présent:déplaise,déplaises,déplaise,déplaisions,déplaisiez,déplaisent,,,,,,,,,,,,
subjonctif imparfait:déplusse,déplusses,déplût,déplussions,déplussiez,déplussent,,,,,,,,,,,,
conditionnel présent:déplairais,déplairais,déplairait,déplairions,déplairiez,déplairaient,,,,,,,,,,,,
impératif présent:,déplais,,déplaisons,déplaisez,,,,,,,,,,,,,
participe présent:,,déplaisant,,,,,,,,,,,,,,,
