timecode,1S,2S,3S,1S,2S,3S,3SM,3SF,3PM,3PF
IND-PR,produis,produis,produit,produis,produis,produit,,,,
IND-IM,produisais,produisais,produisait,produisais,produisais,produisait,,,,
IND-FS,produirai,produiras,produira,produirai,produiras,produira,,,,
IND-PS,produisis,produisis,produisit,produisis,produisis,produisit,,,,
SUB-PR,produise,produises,produise,produise,produises,produise,,,,
SUB-IM,produisisse,produisisses,produis̨t,produisisse,produisisses,produis̨t,,,,
CON-PR,produirais,produirais,produirait,produirais,produirais,produirait,,,,
IMP-PR,,produis,,,produis,,,,,
PAR-PR,,,produisant,,,produisant,,,,
