1S,2S,3S,1P,2P,3P,1SM,2SM,3SM,1PM,2PM,3PM,1SF,2SF,3SF,1PF,2PF,3PF
indicatif présent:rends,rends,rend,rendons,rendez,rendent,,,,,,,,,,,,
indicatif imparfait:rendais,rendais,rendait,rendions,rendiez,rendaient,,,,,,,,,,,,
indicatif futur simple:rendrai,rendras,rendra,rendrons,rendrez,rendront,,,,,,,,,,,,
indicatif passé simple:rendis,rendis,rendit,rendîmes,rendîtes,rendirent,,,,,,,,,,,,
subjonctif présent:rende,rendes,rende,rendions,rendiez,rendent,,,,,,,,,,,,
subjonctif imparfait:rendisse,rendisses,rendÃ®t,rendissions,rendissiez,rendissent,,,,,,,,,,,,
conditionnel présent:rendrais,rendrais,rendrait,rendrions,rendriez,rendraient,,,,,,,,,,,,
impératif présent:,rends,,rendons,rendez,,,,,,,,,,,,,
participe présent:,,rendant,,,,,,,,,,,,,,,
