timecode,1S,2S,3S,1S,2S,3S,3SM,3SF,3PM,3PF
IND-PR,conduis,conduis,conduit,conduis,conduis,conduit,,,,
IND-IM,conduisais,conduisais,conduisait,conduisais,conduisais,conduisait,,,,
IND-FS,conduirai,conduiras,conduira,conduirai,conduiras,conduira,,,,
IND-PS,conduisis,conduisis,conduisit,conduisis,conduisis,conduisit,,,,
SUB-PR,conduise,conduises,conduise,conduise,conduises,conduise,,,,
SUB-IM,conduisisse,conduisisses,conduis̨t,conduisisse,conduisisses,conduis̨t,,,,
CON-PR,conduirais,conduirais,conduirait,conduirais,conduirais,conduirait,,,,
IMP-PR,,conduis,,,conduis,,,,,
PAR-PR,,,conduisant,,,conduisant,,,,
