timecode,1S,2S,3S,1S,2S,3S,3SM,3SF,3PM,3PF
IND-PR,entreprends,entreprends,entreprend,entreprends,entreprends,entreprend,,,,
IND-IM,entreprenais,entreprenais,entreprenait,entreprenais,entreprenais,entreprenait,,,,
IND-FS,entreprendrai,entreprendras,entreprendra,entreprendrai,entreprendras,entreprendra,,,,
IND-PS,entrepris,entrepris,entreprit,entrepris,entrepris,entreprit,,,,
SUB-PR,entreprenne,entreprennes,entreprenne,entreprenne,entreprennes,entreprenne,,,,
SUB-IM,entreprisse,entreprisses,entrepr̨t,entreprisse,entreprisses,entrepr̨t,,,,
CON-PR,entreprendrais,entreprendrais,entreprendrait,entreprendrais,entreprendrais,entreprendrait,,,,
IMP-PR,,entreprends,,,entreprends,,,,,
PAR-PR,,,entreprenant,,,entreprenant,,,,
