timecode,1S,2S,3S,1S,2S,3S,3SM,3SF,3PM,3PF
IND-PR,repeins,repeins,repeint,repeins,repeins,repeint,,,,
IND-IM,repeignais,repeignais,repeignait,repeignais,repeignais,repeignait,,,,
IND-FS,repeindrai,repeindras,repeindra,repeindrai,repeindras,repeindra,,,,
IND-PS,repeignis,repeignis,repeignit,repeignis,repeignis,repeignit,,,,
SUB-PR,repeigne,repeignes,repeigne,repeigne,repeignes,repeigne,,,,
SUB-IM,repeignisse,repeignisses,repeign̨t,repeignisse,repeignisses,repeign̨t,,,,
CON-PR,repeindrais,repeindrais,repeindrait,repeindrais,repeindrais,repeindrait,,,,
IMP-PR,,repeins,,,repeins,,,,,
PAR-PR,,,repeignant,,,repeignant,,,,
