timecode,1S,2S,3S,1S,2S,3S,3SM,3SF,3PM,3PF
IND-PR,vaincs,vaincs,vainc,vaincs,vaincs,vainc,,,,
IND-IM,vainquais,vainquais,vainquait,vainquais,vainquais,vainquait,,,,
IND-FS,vaincrai,vaincras,vaincra,vaincrai,vaincras,vaincra,,,,
IND-PS,vainquis,vainquis,vainquit,vainquis,vainquis,vainquit,,,,
SUB-PR,vainque,vainques,vainque,vainque,vainques,vainque,,,,
SUB-IM,vainquisse,vainquisses,vainqųt,vainquisse,vainquisses,vainqųt,,,,
CON-PR,vaincrais,vaincrais,vaincrait,vaincrais,vaincrais,vaincrait,,,,
IMP-PR,,vaincs,,,vaincs,,,,,
PAR-PR,,,vainquant,,,vainquant,,,,
