timecode,1S,2S,3S,1S,2S,3S,3SM,3SF,3PM,3PF
IND-PR,retords,retords,retord,retords,retords,retord,,,,
IND-IM,retordais,retordais,retordait,retordais,retordais,retordait,,,,
IND-FS,retordrai,retordras,retordra,retordrai,retordras,retordra,,,,
IND-PS,retordis,retordis,retordit,retordis,retordis,retordit,,,,
SUB-PR,retorde,retordes,retorde,retorde,retordes,retorde,,,,
SUB-IM,retordisse,retordisses,retord̨t,retordisse,retordisses,retord̨t,,,,
CON-PR,retordrais,retordrais,retordrait,retordrais,retordrais,retordrait,,,,
IMP-PR,,retords,,,retords,,,,,
PAR-PR,,,retordant,,,retordant,,,,
