1S,2S,3S,1P,2P,3P,1SM,2SM,3SM,1PM,2PM,3PM,1SF,2SF,3SF,1PF,2PF,3PF
indicatif présent:proviens,proviens,provient,provenons,provenez,proviennent,,,,,,,,,,,,
indicatif imparfait:provenais,provenais,provenait,provenions,proveniez,provenaient,,,,,,,,,,,,
indicatif futur simple:proviendrai,proviendras,proviendra,proviendrons,proviendrez,proviendront,,,,,,,,,,,,
indicatif passé simple:provins,provins,provint,provînmes,provîntes,provinrent,,,,,,,,,,,,
subjonctif présent:provienne,proviennes,provienne,provenions,proveniez,proviennent,,,,,,,,,,,,
subjonctif imparfait:provinsse,provinsses,provÃ®nt,provinssions,provinssiez,provinssent,,,,,,,,,,,,
conditionnel présent:proviendrais,proviendrais,proviendrait,proviendrions,proviendriez,proviendraient,,,,,,,,,,,,
impératif présent:,proviens,,provenons,provenez,,,,,,,,,,,,,
participe présent:,,provenant,,,,,,,,,,,,,,,
