1S,2S,3S,1P,2P,3P,1SM,2SM,3SM,1PM,2PM,3PM,1SF,2SF,3SF,1PF,2PF,3PF
indicatif présent:recouvre,recouvres,recouvre,recouvrons,recouvrez,recouvrent,,,,,,,,,,,,
indicatif imparfait:recouvrais,recouvrais,recouvrait,recouvrions,recouvriez,recouvraient,,,,,,,,,,,,
indicatif futur simple:recouvrirai,recouvriras,recouvrira,recouvrirons,recouvrirez,recouvriront,,,,,,,,,,,,
indicatif passé simple:recouvris,recouvris,recouvrit,recouvrîmes,recouvrîtes,recouvrirent,,,,,,,,,,,,
subjonctif présent:recouvre,recouvres,recouvre,recouvrions,recouvriez,recouvrent,,,,,,,,,,,,
subjonctif imparfait:recouvrisse,recouvrisses,recouvrÃ®t,recouvrissions,recouvrissiez,recouvrissent,,,,,,,,,,,,
conditionnel présent:recouvrirais,recouvrirais,recouvrirait,recouvririons,recouvririez,recouvriraient,,,,,,,,,,,,
impératif présent:,recouvre,,recouvrons,recouvrez,,,,,,,,,,,,,
participe présent:,,recouvrant,,,,,,,,,,,,,,,
