1S,2S,3S,1P,2P,3P,1SM,2SM,3SM,1PM,2PM,3PM,1SF,2SF,3SF,1PF,2PF,3PF
indicatif présent:déçois,déçois,déçoit,décevons,décevez,déçoivent,,,,,,,,,,,,
indicatif imparfait:décevais,décevais,décevait,décevions,déceviez,décevaient,,,,,,,,,,,,
indicatif futur simple:décevrai,décevras,décevra,décevrons,décevrez,décevront,,,,,,,,,,,,
indicatif passé simple:déçus,déçus,déçut,déçûmes,déçûtes,déçurent,,,,,,,,,,,,
subjonctif présent:déçoive,déçoives,déçoive,décevions,déceviez,déçoivent,,,,,,,,,,,,
subjonctif imparfait:déçusse,déçusses,déçût,déçussions,déçussiez,déçussent,,,,,,,,,,,,
conditionnel présent:décevrais,décevrais,décevrait,décevrions,décevriez,décevraient,,,,,,,,,,,,
impératif présent:,déçois,,décevons,décevez,,,,,,,,,,,,,
participe présent:,,décevant,,,,,,,,,,,,,,,
