timecode,1S,2S,3S,1S,2S,3S,3SM,3SF,3PM,3PF
IND-PR,contrains,contrains,contraint,contrains,contrains,contraint,,,,
IND-IM,contraignais,contraignais,contraignait,contraignais,contraignais,contraignait,,,,
IND-FS,contraindrai,contraindras,contraindra,contraindrai,contraindras,contraindra,,,,
IND-PS,contraignis,contraignis,contraignit,contraignis,contraignis,contraignit,,,,
SUB-PR,contraigne,contraignes,contraigne,contraigne,contraignes,contraigne,,,,
SUB-IM,contraignisse,contraignisses,contraign̨t,contraignisse,contraignisses,contraign̨t,,,,
CON-PR,contraindrais,contraindrais,contraindrait,contraindrais,contraindrais,contraindrait,,,,
IMP-PR,,contrains,,,contrains,,,,,
PAR-PR,,,contraignant,,,contraignant,,,,
