1S,2S,3S,1P,2P,3P,1SM,2SM,3SM,1PM,2PM,3PM,1SF,2SF,3SF,1PF,2PF,3PF
indicatif présent:offre,offres,offre,offrons,offrez,offrent,,,,,,,,,,,,
indicatif imparfait:offrais,offrais,offrait,offrions,offriez,offraient,,,,,,,,,,,,
indicatif futur simple:offrirai,offriras,offrira,offrirons,offrirez,offriront,,,,,,,,,,,,
indicatif passé simple:offris,offris,offrit,offrîmes,offrîtes,offrirent,,,,,,,,,,,,
subjonctif présent:offre,offres,offre,offrions,offriez,offrent,,,,,,,,,,,,
subjonctif imparfait:offrisse,offrisses,offrÃ®t,offrissions,offrissiez,offrissent,,,,,,,,,,,,
conditionnel présent:offrirais,offrirais,offrirait,offririons,offririez,offriraient,,,,,,,,,,,,
impératif présent:,offre,,offrons,offrez,,,,,,,,,,,,,
participe présent:,,offrant,,,,,,,,,,,,,,,
