timecode,1S,2S,3S,1S,2S,3S,3SM,3SF,3PM,3PF
IND-PR,contrefais,contrefais,contrefait,contrefais,contrefais,contrefait,,,,
IND-IM,contrefaisais,contrefaisais,contrefaisait,contrefaisais,contrefaisais,contrefaisait,,,,
IND-FS,contreferai,contreferas,contrefera,contreferai,contreferas,contrefera,,,,
IND-PS,contrefis,contrefis,contrefit,contrefis,contrefis,contrefit,,,,
SUB-PR,contrefasse,contrefasses,contrefasse,contrefasse,contrefasses,contrefasse,,,,
SUB-IM,contrefisse,contrefisses,contref̨t,contrefisse,contrefisses,contref̨t,,,,
CON-PR,contreferais,contreferais,contreferait,contreferais,contreferais,contreferait,,,,
IMP-PR,,contrefais,,,contrefais,,,,,
PAR-PR,,,contrefaisant,,,contrefaisant,,,,
