1S,2S,3S,1P,2P,3P,1SM,2SM,3SM,1PM,2PM,3PM,1SF,2SF,3SF,1PF,2PF,3PF
indicatif présent:contrebats,contrebats,,contrebattons,contrebattez,contrebattent,,,,,,,,,,,,
indicatif imparfait:contrebattais,contrebattais,contrebattait,contrebattions,contrebattiez,contrebattaient,,,,,,,,,,,,
indicatif futur simple:contrebattrai,contrebattras,contrebattra,contrebattrons,contrebattrez,contrebattront,,,,,,,,,,,,
indicatif passé simple:contrebattis,contrebattis,contrebattit,contrebattîmes,contrebattîtes,contrebattirent,,,,,,,,,,,,
subjonctif présent:contrebatte,contrebattes,contrebatte,contrebattions,contrebattiez,contrebattent,,,,,,,,,,,,
subjonctif imparfait:contrebattisse,contrebattisses,contrebattÃ®t,contrebattissions,contrebattissiez,contrebattissent,,,,,,,,,,,,
conditionnel présent:contrebattrais,contrebattrais,contrebattrait,contrebattrions,contrebattriez,contrebattraient,,,,,,,,,,,,
impératif présent:,contrebats,,contrebattons,contrebattez,,,,,,,,,,,,,
participe présent:,,contrebattant,,,,,,,,,,,,,,,
