1S,2S,3S,1P,2P,3P,1SM,2SM,3SM,1PM,2PM,3PM,1SF,2SF,3SF,1PF,2PF,3PF
indicatif présent:enjoins,enjoins,enjoint,enjoignons,enjoignez,enjoignent,,,,,,,,,,,,
indicatif imparfait:enjoignais,enjoignais,enjoignait,enjoignions,enjoigniez,enjoignaient,,,,,,,,,,,,
indicatif futur simple:enjoindrai,enjoindras,enjoindra,enjoindrons,enjoindrez,enjoindront,,,,,,,,,,,,
indicatif passé simple:enjoignis,enjoignis,enjoignit,enjoignîmes,enjoignîtes,enjoignirent,,,,,,,,,,,,
subjonctif présent:enjoigne,enjoignes,enjoigne,enjoignions,enjoigniez,enjoignent,,,,,,,,,,,,
subjonctif imparfait:enjoignisse,enjoignisses,enjoignÃ®t,enjoignissions,enjoignissiez,enjoignissent,,,,,,,,,,,,
conditionnel présent:enjoindrais,enjoindrais,enjoindrait,enjoindrions,enjoindriez,enjoindraient,,,,,,,,,,,,
impératif présent:,enjoins,,enjoignons,enjoignez,,,,,,,,,,,,,
participe présent:,,enjoignant,,,,,,,,,,,,,,,
