timecode,1S,2S,3S,1S,2S,3S,3SM,3SF,3PM,3PF
IND-PR,refonds,refonds,refond,refonds,refonds,refond,,,,
IND-IM,refondais,refondais,refondait,refondais,refondais,refondait,,,,
IND-FS,refondrai,refondras,refondra,refondrai,refondras,refondra,,,,
IND-PS,refondis,refondis,refondit,refondis,refondis,refondit,,,,
SUB-PR,refonde,refondes,refonde,refonde,refondes,refonde,,,,
SUB-IM,refondisse,refondisses,refond̨t,refondisse,refondisses,refond̨t,,,,
CON-PR,refondrais,refondrais,refondrait,refondrais,refondrais,refondrait,,,,
IMP-PR,,refonds,,,refonds,,,,,
PAR-PR,,,refondant,,,refondant,,,,
