1S,2S,3S,1P,2P,3P,1SM,2SM,3SM,1PM,2PM,3PM,1SF,2SF,3SF,1PF,2PF,3PF
indicatif présent:répands,répands,répand,répandons,répandez,répandent,,,,,,,,,,,,
indicatif imparfait:répandais,répandais,répandait,répandions,répandiez,répandaient,,,,,,,,,,,,
indicatif futur simple:répandrai,répandras,répandra,répandrons,répandrez,répandront,,,,,,,,,,,,
indicatif passé simple:répandis,répandis,répandit,répandîmes,répandîtes,répandirent,,,,,,,,,,,,
subjonctif présent:répande,répandes,répande,répandions,répandiez,répandent,,,,,,,,,,,,
subjonctif imparfait:répandisse,répandisses,répandît,répandissions,répandissiez,répandissent,,,,,,,,,,,,
conditionnel présent:répandrais,répandrais,répandrait,répandrions,répandriez,répandraient,,,,,,,,,,,,
impératif présent:,répands,,répandons,répandez,,,,,,,,,,,,,
participe présent:,,répandant,,,,,,,,,,,,,,,
