1S,2S,3S,1P,2P,3P,1SM,2SM,3SM,1PM,2PM,3PM,1SF,2SF,3SF,1PF,2PF,3PF
indicatif présent:vois,vois,voit,voyons,voyez,voient,,,,,,,,,,,,
indicatif imparfait:voyais,voyais,voyait,voyions,voyiez,voyaient,,,,,,,,,,,,
indicatif futur simple:verrai,verras,verra,verrons,verrez,verront,,,,,,,,,,,,
indicatif passé simple:vis,vis,vit,vîmes,vîtes,virent,,,,,,,,,,,,
subjonctif présent:voie,voies,voie,voyions,voyiez,voient,,,,,,,,,,,,
subjonctif imparfait:visse,visses,vÃ®t,vissions,vissiez,vissent,,,,,,,,,,,,
conditionnel présent:verrais,verrais,verrait,verrions,verriez,verraient,,,,,,,,,,,,
impératif présent:,vois,,voyons,voyez,,,,,,,,,,,,,
participe présent:,,voyant,,,,,,,,,,,,,,,
