1S,2S,3S,1P,2P,3P,1SM,2SM,3SM,1PM,2PM,3PM,1SF,2SF,3SF,1PF,2PF,3PF
indicatif présent:détiens,détiens,détient,détenons,détenez,détiennent,,,,,,,,,,,,
indicatif imparfait:détenais,détenais,détenait,détenions,déteniez,détenaient,,,,,,,,,,,,
indicatif futur simple:détiendrai,détiendras,détiendra,détiendrons,détiendrez,détiendront,,,,,,,,,,,,
indicatif passé simple:détins,détins,détint,détînmes,détîntes,détinrent,,,,,,,,,,,,
subjonctif présent:détienne,détiennes,détienne,détenions,déteniez,détiennent,,,,,,,,,,,,
subjonctif imparfait:détinsse,détinsses,détînt,détinssions,détinssiez,détinssent,,,,,,,,,,,,
conditionnel présent:détiendrais,détiendrais,détiendrait,détiendrions,détiendriez,détiendraient,,,,,,,,,,,,
impératif présent:,détiens,,détenons,détenez,,,,,,,,,,,,,
participe présent:,,détenant,,,,,,,,,,,,,,,
