1S,2S,3S,1P,2P,3P,1SM,2SM,3SM,1PM,2PM,3PM,1SF,2SF,3SF,1PF,2PF,3PF
indicatif présent:ressens,ressens,ressent,ressentons,ressentez,ressentent,,,,,,,,,,,,
indicatif imparfait:ressentais,ressentais,ressentait,ressentions,ressentiez,ressentaient,,,,,,,,,,,,
indicatif futur simple:ressentirai,ressentiras,ressentira,ressentirons,ressentirez,ressentiront,,,,,,,,,,,,
indicatif passé simple:ressentis,ressentis,ressentit,ressentîmes,ressentîtes,ressentirent,,,,,,,,,,,,
subjonctif présent:ressente,ressentes,ressente,ressentions,ressentiez,ressentent,,,,,,,,,,,,
subjonctif imparfait:ressentisse,ressentisses,ressentÃ®t,ressentissions,ressentissiez,ressentissent,,,,,,,,,,,,
conditionnel présent:ressentirais,ressentirais,ressentirait,ressentirions,ressentiriez,ressentiraient,,,,,,,,,,,,
impératif présent:,ressens,,ressentons,ressentez,,,,,,,,,,,,,
participe présent:,,ressentant,,,,,,,,,,,,,,,
