timecode,1S,2S,3S,1S,2S,3S,3SM,3SF,3PM,3PF
IND-PR,poins,poins,point,poins,poins,point,,,,
IND-IM,poignais,poignais,poignait,poignais,poignais,poignait,,,,
IND-FS,poindrai,poindras,poindra,poindrai,poindras,poindra,,,,
IND-PS,poignis,poignis,poignit,poignis,poignis,poignit,,,,
SUB-PR,poigne,poignes,poigne,poigne,poignes,poigne,,,,
SUB-IM,poignisse,poignisses,poign̨t,poignisse,poignisses,poign̨t,,,,
CON-PR,poindrais,poindrais,poindrait,poindrais,poindrais,poindrait,,,,
IMP-PR,,,,,,,,,,
PAR-PR,,,poignant,,,poignant,,,,
PAR-PA,,,,,,,,,,
