timecode,1S,2S,3S,1S,2S,3S,3SM,3SF,3PM,3PF
IND-PR,meus,meus,meut,meus,meus,meut,,,,
IND-IM,mouvais,mouvais,mouvait,mouvais,mouvais,mouvait,,,,
IND-FS,mouvrai,mouvras,mouvra,mouvrai,mouvras,mouvra,,,,
IND-PS,mus,mus,mut,mus,mus,mut,,,,
SUB-PR,meuve,meuves,meuve,meuve,meuves,meuve,,,,
SUB-IM,musse,musses,mÃ»t,musse,musses,mÃ»t,,,,
CON-PR,mouvrais,mouvrais,mouvrait,mouvrais,mouvrais,mouvrait,,,,
IMP-PR,,meus,,,meus,,,,,
PAR-PR,,,mouvant,,,mouvant,,,,
