timecode,1S,2S,3S,1S,2S,3S,3SM,3SF,3PM,3PF
IND-PR,m'abstiens,t'abstiens,s'abstient,m'abstiens,t'abstiens,s'abstient,,,,
IND-IM,m'abstenais,t'abstenais,s'abstenait,m'abstenais,t'abstenais,s'abstenait,,,,
IND-FS,m'abstiendrai,t'abstiendras,s'abstiendra,m'abstiendrai,t'abstiendras,s'abstiendra,,,,
IND-PS,m'abstins,t'abstins,s'abstint,m'abstins,t'abstins,s'abstint,,,,
SUB-PR,m'abstienne,t'abstiennes,s'abstienne,m'abstienne,t'abstiennes,s'abstienne,,,,
SUB-IM,m'abstinsse,t'abstinsses,s'abst̨nt,m'abstinsse,t'abstinsses,s'abst̨nt,,,,
CON-PR,m'abstiendrais,t'abstiendrais,s'abstiendrait,m'abstiendrais,t'abstiendrais,s'abstiendrait,,,,
IMP-PR,,t'abstiens,,,t'abstiens,,,,,
PAR-PR,,,m'abstenant,,,m'abstenant,,,,
