timecode,1S,2S,3S,1S,2S,3S,3SM,3SF,3PM,3PF
IND-PR,conviens,conviens,convient,conviens,conviens,convient,,,,
IND-IM,convenais,convenais,convenait,convenais,convenais,convenait,,,,
IND-FS,conviendrai,conviendras,conviendra,conviendrai,conviendras,conviendra,,,,
IND-PS,convins,convins,convint,convins,convins,convint,,,,
SUB-PR,convienne,conviennes,convienne,convienne,conviennes,convienne,,,,
SUB-IM,convinsse,convinsses,conv̨nt,convinsse,convinsses,conv̨nt,,,,
CON-PR,conviendrais,conviendrais,conviendrait,conviendrais,conviendrais,conviendrait,,,,
IMP-PR,,conviens,,,conviens,,,,,
PAR-PR,,,convenant,,,convenant,,,,
