1S,2S,3S,1P,2P,3P,1SM,2SM,3SM,1PM,2PM,3PM,1SF,2SF,3SF,1PF,2PF,3PF
indicatif présent:astreins,astreins,astreint,astreignons,astreignez,astreignent,,,,,,,,,,,,
indicatif imparfait:astreignais,astreignais,astreignait,astreignions,astreigniez,astreignaient,,,,,,,,,,,,
indicatif futur simple:astreindrai,astreindras,astreindra,astreindrons,astreindrez,astreindront,,,,,,,,,,,,
indicatif passé simple:astreignis,astreignis,astreignit,astreignîmes,astreignîtes,astreignirent,,,,,,,,,,,,
subjonctif présent:astreigne,astreignes,astreigne,astreignions,astreigniez,astreignent,,,,,,,,,,,,
subjonctif imparfait:astreignisse,astreignisses,astreignÃ®t,astreignissions,astreignissiez,astreignissent,,,,,,,,,,,,
conditionnel présent:astreindrais,astreindrais,astreindrait,astreindrions,astreindriez,astreindraient,,,,,,,,,,,,
impératif présent:,astreins,,astreignons,astreignez,,,,,,,,,,,,,
participe présent:,,astreignant,,,,,,,,,,,,,,,
