1S,2S,3S,1P,2P,3P,1SM,2SM,3SM,1PM,2PM,3PM,1SF,2SF,3SF,1PF,2PF,3PF
indicatif présent:entends,entends,entend,entendons,entendez,entendent,,,,,,,,,,,,
indicatif imparfait:entendais,entendais,entendait,entendions,entendiez,entendaient,,,,,,,,,,,,
indicatif futur simple:entendrai,entendras,entendra,entendrons,entendrez,entendront,,,,,,,,,,,,
indicatif passé simple:entendis,entendis,entendit,entendîmes,entendîtes,entendirent,,,,,,,,,,,,
subjonctif présent:entende,entendes,entende,entendions,entendiez,entendent,,,,,,,,,,,,
subjonctif imparfait:entendisse,entendisses,entendÃ®t,entendissions,entendissiez,entendissent,,,,,,,,,,,,
conditionnel présent:entendrais,entendrais,entendrait,entendrions,entendriez,entendraient,,,,,,,,,,,,
impératif présent:,entends,,entendons,entendez,,,,,,,,,,,,,
participe présent:,,entendant,,,,,,,,,,,,,,,
