1S,2S,3S,1P,2P,3P,1SM,2SM,3SM,1PM,2PM,3PM,1SF,2SF,3SF,1PF,2PF,3PF
indicatif présent:retonds,retonds,retond,retondons,retondez,retondent,,,,,,,,,,,,
indicatif imparfait:retondais,retondais,retondait,retondions,retondiez,retondaient,,,,,,,,,,,,
indicatif futur simple:retondrai,retondras,retondra,retondrons,retondrez,retondront,,,,,,,,,,,,
indicatif passé simple:retondis,retondis,retondit,retondîmes,retondîtes,retondirent,,,,,,,,,,,,
subjonctif présent:retonde,retondes,retonde,retondions,retondiez,retondent,,,,,,,,,,,,
subjonctif imparfait:retondisse,retondisses,retondÃ®t,retondissions,retondissiez,retondissent,,,,,,,,,,,,
conditionnel présent:retondrais,retondrais,retondrait,retondrions,retondriez,retondraient,,,,,,,,,,,,
impératif présent:,retonds,,retondons,retondez,,,,,,,,,,,,,
participe présent:,,retondant,,,,,,,,,,,,,,,
