timecode,1S,2S,3S,1S,2S,3S,3SM,3SF,3PM,3PF
IND-PR,entretiens,entretiens,entretient,entretiens,entretiens,entretient,,,,
IND-IM,entretenais,entretenais,entretenait,entretenais,entretenais,entretenait,,,,
IND-FS,entretiendrai,entretiendras,entretiendra,entretiendrai,entretiendras,entretiendra,,,,
IND-PS,entretins,entretins,entretint,entretins,entretins,entretint,,,,
SUB-PR,entretienne,entretiennes,entretienne,entretienne,entretiennes,entretienne,,,,
SUB-IM,entretinsse,entretinsses,entret̨nt,entretinsse,entretinsses,entret̨nt,,,,
CON-PR,entretiendrais,entretiendrais,entretiendrait,entretiendrais,entretiendrais,entretiendrait,,,,
IMP-PR,,entretiens,,,entretiens,,,,,
PAR-PR,,,entretenant,,,entretenant,,,,
