timecode,1S,2S,3S,1S,2S,3S,3SM,3SF,3PM,3PF
IND-PR,appartiens,appartiens,appartient,appartiens,appartiens,appartient,,,,
IND-IM,appartenais,appartenais,appartenait,appartenais,appartenais,appartenait,,,,
IND-FS,appartiendrai,appartiendras,appartiendra,appartiendrai,appartiendras,appartiendra,,,,
IND-PS,appartins,appartins,appartint,appartins,appartins,appartint,,,,
SUB-PR,appartienne,appartiennes,appartienne,appartienne,appartiennes,appartienne,,,,
SUB-IM,appartinsse,appartinsses,appart̨nt,appartinsse,appartinsses,appart̨nt,,,,
CON-PR,appartiendrais,appartiendrais,appartiendrait,appartiendrais,appartiendrais,appartiendrait,,,,
IMP-PR,,appartiens,,,appartiens,,,,,
PAR-PR,,,appartenant,,,appartenant,,,,
