timecode,1S,2S,3S,1S,2S,3S,3SM,3SF,3PM,3PF
IND-PR,reprends,reprends,reprend,reprends,reprends,reprend,,,,
IND-IM,reprenais,reprenais,reprenait,reprenais,reprenais,reprenait,,,,
IND-FS,reprendrai,reprendras,reprendra,reprendrai,reprendras,reprendra,,,,
IND-PS,repris,repris,reprit,repris,repris,reprit,,,,
SUB-PR,reprenne,reprennes,reprenne,reprenne,reprennes,reprenne,,,,
SUB-IM,reprisse,reprisses,repr̨t,reprisse,reprisses,repr̨t,,,,
CON-PR,reprendrais,reprendrais,reprendrait,reprendrais,reprendrais,reprendrait,,,,
IMP-PR,,reprends,,,reprends,,,,,
PAR-PR,,,reprenant,,,reprenant,,,,
