1S,2S,3S,1P,2P,3P,1SM,2SM,3SM,1PM,2PM,3PM,1SF,2SF,3SF,1PF,2PF,3PF
indicatif présent:bous,bous,bout,bouillons,bouillez,bouillent,,,,,,,,,,,,
indicatif imparfait:bouillais,bouillais,bouillait,bouillions,bouilliez,bouillaient,,,,,,,,,,,,
indicatif futur simple:bouillirai,bouilliras,bouillira,bouillirons,bouillirez,bouilliront,,,,,,,,,,,,
indicatif passé simple:bouillis,bouillis,bouillit,bouillîmes,bouillîtes,bouillirent,,,,,,,,,,,,
subjonctif présent:bouille,bouilles,bouille,bouillions,bouilliez,bouillent,,,,,,,,,,,,
subjonctif imparfait:bouillisse,bouillisses,bouillÃ®t,bouillissions,bouillissiez,bouillissent,,,,,,,,,,,,
conditionnel présent:bouillirais,bouillirais,bouillirait,bouillirions,bouilliriez,bouilliraient,,,,,,,,,,,,
impératif présent:,bous,,bouillons,bouillez,,,,,,,,,,,,,
participe présent:,,bouillant,,,,,,,,,,,,,,,
