timecode,1S,2S,3S,1S,2S,3S,3SM,3SF,3PM,3PF
IND-PR,descends,descends,descend,descends,descends,descend,,,,
IND-IM,descendais,descendais,descendait,descendais,descendais,descendait,,,,
IND-FS,descendrai,descendras,descendra,descendrai,descendras,descendra,,,,
IND-PS,descendis,descendis,descendit,descendis,descendis,descendit,,,,
SUB-PR,descende,descendes,descende,descende,descendes,descende,,,,
SUB-IM,descendisse,descendisses,descend̨t,descendisse,descendisses,descend̨t,,,,
CON-PR,descendrais,descendrais,descendrait,descendrais,descendrais,descendrait,,,,
IMP-PR,,descends,,,descends,,,,,
PAR-PR,,,descendant,,,descendant,,,,
