timecode,1S,2S,3S,1S,2S,3S,3SM,3SF,3PM,3PF
IND-PR,parfais,parfais,parfait,parfais,parfais,parfait,,,,
IND-IM,parfaisais,parfaisais,parfaisait,parfaisais,parfaisais,parfaisait,,,,
IND-FS,parferai,parferas,parfera,parferai,parferas,parfera,,,,
IND-PS,parfis,parfis,parfit,parfis,parfis,parfit,,,,
SUB-PR,parfasse,parfasses,parfasse,parfasse,parfasses,parfasse,,,,
SUB-IM,parfisse,parfisses,parf̨t,parfisse,parfisses,parf̨t,,,,
CON-PR,parferais,parferais,parferait,parferais,parferais,parferait,,,,
IMP-PR,,parfais,,,parfais,,,,,
PAR-PR,,,parfaisant,,,parfaisant,,,,
