1S,2S,3S,1P,2P,3P,1SM,2SM,3SM,1PM,2PM,3PM,1SF,2SF,3SF,1PF,2PF,3PF
indicatif présent:pourfends,pourfends,pourfend,pourfendons,pourfendez,pourfendent,,,,,,,,,,,,
indicatif imparfait:pourfendais,pourfendais,pourfendait,pourfendions,pourfendiez,pourfendaient,,,,,,,,,,,,
indicatif futur simple:pourfendrai,pourfendras,pourfendra,pourfendrons,pourfendrez,pourfendront,,,,,,,,,,,,
indicatif passé simple:pourfendis,pourfendis,pourfendit,pourfendîmes,pourfendîtes,pourfendirent,,,,,,,,,,,,
subjonctif présent:pourfende,pourfendes,pourfende,pourfendions,pourfendiez,pourfendent,,,,,,,,,,,,
subjonctif imparfait:pourfendisse,pourfendisses,pourfendÃ®t,pourfendissions,pourfendissiez,pourfendissent,,,,,,,,,,,,
conditionnel présent:pourfendrais,pourfendrais,pourfendrait,pourfendrions,pourfendriez,pourfendraient,,,,,,,,,,,,
impératif présent:,pourfends,,pourfendons,pourfendez,,,,,,,,,,,,,
participe présent:,,pourfendant,,,,,,,,,,,,,,,
