1S,2S,3S,1P,2P,3P,1SM,2SM,3SM,1PM,2PM,3PM,1SF,2SF,3SF,1PF,2PF,3PF
indicatif présent:étreins,étreins,étreint,étreignons,étreignez,étreignent,,,,,,,,,,,,
indicatif imparfait:étreignais,étreignais,étreignait,étreignions,étreigniez,étreignaient,,,,,,,,,,,,
indicatif futur simple:étreindrai,étreindras,étreindra,étreindrons,étreindrez,étreindront,,,,,,,,,,,,
indicatif passé simple:étreignis,étreignis,étreignit,étreignîmes,étreignîtes,étreignirent,,,,,,,,,,,,
subjonctif présent:étreigne,étreignes,étreigne,étreignions,étreigniez,étreignent,,,,,,,,,,,,
subjonctif imparfait:étreignisse,étreignisses,étreignît,étreignissions,étreignissiez,étreignissent,,,,,,,,,,,,
conditionnel présent:étreindrais,étreindrais,étreindrait,étreindrions,étreindriez,étreindraient,,,,,,,,,,,,
impératif présent:,étreins,,étreignons,étreignez,,,,,,,,,,,,,
participe présent:,,Ã©treignant,,,,,,,,,,,,,,,
