timecode,1S,2S,3S,1S,2S,3S,3SM,3SF,3PM,3PF
IND-PR,disconviens,disconviens,disconvient,disconviens,disconviens,disconvient,,,,
IND-IM,disconvenais,disconvenais,disconvenait,disconvenais,disconvenais,disconvenait,,,,
IND-FS,disconviendrai,disconviendras,disconviendra,disconviendrai,disconviendras,disconviendra,,,,
IND-PS,disconvins,disconvins,disconvint,disconvins,disconvins,disconvint,,,,
SUB-PR,disconvienne,disconviennes,disconvienne,disconvienne,disconviennes,disconvienne,,,,
SUB-IM,disconvinsse,disconvinsses,disconv̨nt,disconvinsse,disconvinsses,disconv̨nt,,,,
CON-PR,disconviendrais,disconviendrais,disconviendrait,disconviendrais,disconviendrais,disconviendrait,,,,
IMP-PR,,disconviens,,,disconviens,,,,,
PAR-PR,,,disconvenant,,,disconvenant,,,,
