1S,2S,3S,1P,2P,3P,1SM,2SM,3SM,1PM,2PM,3PM,1SF,2SF,3SF,1PF,2PF,3PF
indicatif présent:clos,clos,clÃ´t,closent,,,,,,,,,,,,,,
indicatif imparfait:,,,,,,,,,,,,,,,,,
indicatif futur simple:clorai,cloras,clora,clorons,clorez,cloront,,,,,,,,,,,,
indicatif passé simple:,,,,,,,,,,,,,,,,,
subjonctif présent:close,closes,close,closions,closiez,closent,,,,,,,,,,,,
subjonctif imparfait:,,,,,,,,,,,,,,,,,
conditionnel présent:clorais,clorais,clorait,clorions,cloriez,cloraient,,,,,,,,,,,,
participe présent:,,closant,,,,,,,,,,,,,,,
