timecode,1S,2S,3S,1S,2S,3S,3SM,3SF,3PM,3PF
IND-PR,reperds,reperds,reperd,reperds,reperds,reperd,,,,
IND-IM,reperdais,reperdais,reperdait,reperdais,reperdais,reperdait,,,,
IND-FS,reperdrai,reperdras,reperdra,reperdrai,reperdras,reperdra,,,,
IND-PS,reperdis,reperdis,reperdit,reperdis,reperdis,reperdit,,,,
SUB-PR,reperde,reperdes,reperde,reperde,reperdes,reperde,,,,
SUB-IM,reperdisse,reperdisses,reperd̨t,reperdisse,reperdisses,reperd̨t,,,,
CON-PR,reperdrais,reperdrais,reperdrait,reperdrais,reperdrais,reperdrait,,,,
IMP-PR,,reperds,,,reperds,,,,,
PAR-PR,,,reperdant,,,reperdant,,,,
