1S,2S,3S,1P,2P,3P,1SM,2SM,3SM,1PM,2PM,3PM,1SF,2SF,3SF,1PF,2PF,3PF
indicatif présent:m'assieds/assois,t'assieds/assois,s'assied/assoit,nous asseyons/assoyons,vous asseyez/assoyez,s'asseyent/assoient,,,,,,,,,,,,
indicatif imparfait:m'asseyais/assoyais,t'asseyais/assoyais,s'asseyait/assoyait,nous asseyions/assoyions,vous asseyiez/assoyiez,s'asseyaient/assoyaient,,,,,,,,,,,,
indicatif futur simple:m'assiérai/asseyerai/assoirai,t'assiéras/asseyeras/assoiras,s'assiéra/asseyera/assoira,nous assiérons/asseyerons/assoirons,vous assiérez/asseyerez/assoirez,s'assiéront/asseyeront/assoiront,,,,,,,,,,,,
indicatif passé simple:m'assis,t'assis,s'assit,nous assîmes,vous assîtes,s'assirent,,,,,,,,,,,,
subjonctif présent:m'asseye/assoie,t'asseyes/assoies,s'asseye/assoie,nous asseyions/assoyions,vous asseyiez/assoyiez,s'asseyent/assoient,,,,,,,,,,,,
subjonctif imparfait:m'assisse,t'assisses,s'assÃ®t,nous assissions,vous assissiez,s'assissent,,,,,,,,,,,,
conditionnel présent:m'assiérais/asseyerais/assoirais,t'assiérais/asseyerais/assoirais,s'assiérait/asseyerait/assoirait,nous assiérions/asseyerions/assoirions,vous assiériez/asseyeriez/assoiriez,s'assiéraient/asseyeraient/assoiraient,,,,,,,,,,,,
impératif présent:,t'assieds/assois,,nous asseyons/assoyons,vous asseyez/assoyez,,,,,,,,,,,,,
participe présent:,,m'asseyant,oyant,,,,,,,,,,,,,,,
