timecode,1S,2S,3S,1S,2S,3S,3SM,3SF,3PM,3PF
IND-PR,contiens,contiens,contient,contiens,contiens,contient,,,,
IND-IM,contenais,contenais,contenait,contenais,contenais,contenait,,,,
IND-FS,contiendrai,contiendras,contiendra,contiendrai,contiendras,contiendra,,,,
IND-PS,contins,contins,contint,contins,contins,contint,,,,
SUB-PR,contienne,contiennes,contienne,contienne,contiennes,contienne,,,,
SUB-IM,continsse,continsses,cont̨nt,continsse,continsses,cont̨nt,,,,
CON-PR,contiendrais,contiendrais,contiendrait,contiendrais,contiendrais,contiendrait,,,,
IMP-PR,,contiens,,,contiens,,,,,
PAR-PR,,,contenant,,,contenant,,,,
