1S,2S,3S,1P,2P,3P,1SM,2SM,3SM,1PM,2PM,3PM,1SF,2SF,3SF,1PF,2PF,3PF
indicatif présent:retranscris,retranscris,retranscrit,retranscrivons,retranscrivez,retranscrivent,,,,,,,,,,,,
indicatif imparfait:retranscrivais,retranscrivais,retranscrivait,retranscrivions,retranscriviez,retranscrivaient,,,,,,,,,,,,
indicatif futur simple:retranscrirai,retranscriras,retranscrira,retranscrirons,retranscrirez,retranscriront,,,,,,,,,,,,
indicatif passé simple:retranscrivis,retranscrivis,retranscrivit,retranscrivîmes,retranscrivîtes,retranscrivirent,,,,,,,,,,,,
subjonctif présent:retranscrive,retranscrives,retranscrive,retranscrivions,retranscriviez,retranscrivent,,,,,,,,,,,,
subjonctif imparfait:retranscrivisse,retranscrivisses,retranscrivÃ®t,retranscrivissions,retranscrivissiez,retranscrivissent,,,,,,,,,,,,
conditionnel présent:retranscrirais,retranscrirais,retranscrirait,retranscririons,retranscririez,retranscriraient,,,,,,,,,,,,
impératif présent:,retranscris,,retranscrivons,retranscrivez,,,,,,,,,,,,,
participe présent:,,retranscrivant,,,,,,,,,,,,,,,
