timecode,1S,2S,3S,1S,2S,3S,3SM,3SF,3PM,3PF
IND-PR,entrouvre,entrouvres,entrouvre,entrouvre,entrouvres,entrouvre,,,,
IND-IM,entrouvrais,entrouvrais,entrouvrait,entrouvrais,entrouvrais,entrouvrait,,,,
IND-FS,entrouvrirai,entrouvriras,entrouvrira,entrouvrirai,entrouvriras,entrouvrira,,,,
IND-PS,entrouvris,entrouvris,entrouvrit,entrouvris,entrouvris,entrouvrit,,,,
SUB-PR,entrouvre,entrouvres,entrouvre,entrouvre,entrouvres,entrouvre,,,,
SUB-IM,entrouvrisse,entrouvrisses,entrouvr̨t,entrouvrisse,entrouvrisses,entrouvr̨t,,,,
CON-PR,entrouvrirais,entrouvrirais,entrouvrirait,entrouvrirais,entrouvrirais,entrouvrirait,,,,
IMP-PR,,entrouvre,,,entrouvre,,,,,
PAR-PR,,,entrouvrant,,,entrouvrant,,,,
