timecode,1S,2S,3S,1S,2S,3S,3SM,3SF,3PM,3PF
IND-PR,ouvre,ouvres,ouvre,ouvre,ouvres,ouvre,,,,
IND-IM,ouvrais,ouvrais,ouvrait,ouvrais,ouvrais,ouvrait,,,,
IND-FS,ouvrirai,ouvriras,ouvrira,ouvrirai,ouvriras,ouvrira,,,,
IND-PS,ouvris,ouvris,ouvrit,ouvris,ouvris,ouvrit,,,,
SUB-PR,ouvre,ouvres,ouvre,ouvre,ouvres,ouvre,,,,
SUB-IM,ouvrisse,ouvrisses,ouvr̨t,ouvrisse,ouvrisses,ouvr̨t,,,,
CON-PR,ouvrirais,ouvrirais,ouvrirait,ouvrirais,ouvrirais,ouvrirait,,,,
IMP-PR,,ouvre,,,ouvre,,,,,
PAR-PR,,,ouvrant,,,ouvrant,,,,
